Src,EqId,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,2012hqay,"Tuesday, November 06, 2012 15:47:13 UTC",52.717,-133.062,4,10,?,"158km SSW of Masset, Canada"
ak,10594021,"Tuesday, November 06, 2012 15:29:39 UTC",61.5823,-149.9421,2.8,41.4,?,"6km N of Big Lake, Alaska"
us,2012hqax,"Tuesday, November 06, 2012 14:27:58 UTC",10.4121,126.8811,4.6,44.1,?,"98km ENE of San Isidro, Philippines"
us,2012hqaw,"Tuesday, November 06, 2012 14:20:36 UTC",-3.811,148.725,5.3,10,?,"248km NW of Kimbe, Papua New Guinea"
us,2012hqav,"Tuesday, November 06, 2012 13:54:34 UTC",32.656,141.734,4.6,34.4,?,"187km ESE of Hachijo-jima, Japan"
ak,10596529,"Tuesday, November 06, 2012 12:48:07 UTC",65.2068,-133.3842,2.5,16,?,"216km NNE of Mayo, Canada"
us,b000dl6b,"Tuesday, November 06, 2012 12:13:43 UTC",28.684,142.969,4.9,33.9,?,"192km NNE of Chichi-shima, Japan"
ci,15241817,"Tuesday, November 06, 2012 11:12:34 UTC",31.5415,-115.6372,3.6,6,?,"86km NNE of Camalu, Mexico"
us,b000dl5r,"Tuesday, November 06, 2012 11:09:32 UTC",-35.502,-104.743,5.5,10,?,"Southeast of Easter Island"
us,b000dl61,"Tuesday, November 06, 2012 11:04:38 UTC",0.014,127.457,4.7,164.6,?,"85km S of Kota Ternate, Indonesia"
us,b000dl4y,"Tuesday, November 06, 2012 10:27:03 UTC",52.3345,-131.3046,4.6,10.22,?,"194km SSE of Masset, Canada"
us,b000dl4k,"Tuesday, November 06, 2012 09:25:19 UTC",1.928,94.417,4.6,10.1,?,"226km WSW of Sinabang, Indonesia"
uu,60003937,"Tuesday, November 06, 2012 09:13:57 UTC",41.286,-112.7217,3.1,9.2,?,"52km WNW of Hooper, Utah"
us,b000dl40,"Tuesday, November 06, 2012 09:05:28 UTC",45.56,-74.68,3.7,15.7,?,"6km SW of Hawkesbury, Canada"
us,b000dl44,"Tuesday, November 06, 2012 08:32:55 UTC",-5.312,101.851,4.7,9,?,"173km SSW of Bengkulu, Indonesia"
us,b000dl2u,"Tuesday, November 06, 2012 06:17:28 UTC",9.999,57.189,5.6,10.1,?,"Carlsberg Ridge"
us,b000dl1c,"Tuesday, November 06, 2012 03:36:18 UTC",-21.447,-178.786,4.9,475.1,?,"88km S of Ndoi Island, Fiji"
ci,15241697,"Tuesday, November 06, 2012 02:39:15 UTC",33.8893,-118.56,3.3,11.3,?,"13km W of Manhattan Beach, California"
us,b000dkz7,"Tuesday, November 06, 2012 01:42:26 UTC",1.338,122.135,5.6,35.2,?,"66km ENE of Bunobogu, Indonesia"
us,b000dkz6,"Tuesday, November 06, 2012 01:36:20 UTC",1.373,122.181,5.7,16.7,?,"73km ENE of Bunobogu, Indonesia"
us,b000dky7,"Tuesday, November 06, 2012 00:07:13 UTC",-9.218,158.908,4.8,9.9,?,"116km WNW of Honiara, Solomon Islands"
us,2012hpdg,"Monday, November 05, 2012 23:36:05 UTC",53.574,-165.058,2.7,31.7,?,"78km SE of Akutan, Alaska"
us,b000dkxu,"Monday, November 05, 2012 23:30:11 UTC",9.309,-78.216,4.3,63.7,?,"2km ENE of Playon Chico, Panama"
us,b000dkxs,"Monday, November 05, 2012 23:25:57 UTC",36.18,71.042,4.6,125.9,?,"29km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan"
us,2012hpcr,"Monday, November 05, 2012 19:31:44 UTC",-11.319,129.175,4.5,11.8,?,"217km WNW of Nightcliff, Australia"
us,2012hpcj,"Monday, November 05, 2012 18:46:02 UTC",-53.234,8.715,4.5,10,?,"Bouvet Island region"
us,2012hpci,"Monday, November 05, 2012 18:43:46 UTC",3.728,125.725,4.7,109.2,?,"187km S of Sarangani, Philippines"
us,2012hpch,"Monday, November 05, 2012 18:04:42 UTC",-2.673,-77.58,4.6,49.9,?,"69km ESE of Sucua, Ecuador"
us,2012hpcf,"Monday, November 05, 2012 17:32:51 UTC",-27.538,-69.118,4.8,106.7,?,"121km E of Copiapo, Chile"
us,2012hpax,"Monday, November 05, 2012 16:46:00 UTC",6.728,-72.896,4.5,160.6,?,"10km SSW of San Andres, Colombia"
ak,10593614,"Monday, November 05, 2012 16:33:38 UTC",51.5267,-178.0911,2.5,12.1,?,"39km S of Tanaga Volcano, Alaska"
us,2012hpaw,"Monday, November 05, 2012 16:12:15 UTC",-4.115,142.15,4.5,107.8,?,"78km W of Ambunti, Papua New Guinea"
ak,10593605,"Monday, November 05, 2012 16:09:36 UTC",54.1443,-164.1616,2.5,32.7,?,"92km SSW of False Pass, Alaska"
ak,10596330,"Monday, November 05, 2012 15:53:16 UTC",52.7118,-171.0554,2.9,55.3,?,"25km WNW of Yunaska Island, Alaska"
ak,10593590,"Monday, November 05, 2012 15:32:49 UTC",54.7305,-160.7584,2.7,17.4,?,"69km SSW of Sand Point, Alaska"
us,2012hpau,"Monday, November 05, 2012 15:13:55 UTC",37.057,-104.94,2.9,5,?,"41km WSW of Trinidad, Colorado"
ak,10593580,"Monday, November 05, 2012 15:05:40 UTC",60.2676,-153.5804,2.6,167.6,?,"52km WSW of Redoubt Volcano, Alaska"
us,2012hpcx,"Monday, November 05, 2012 14:30:47 UTC",-21.945,-173.639,4.3,35,?,"151km ESE of `Ohonua, Tonga"
us,2012hpcw,"Monday, November 05, 2012 14:26:10 UTC",-23.962,-176.005,4.7,29.2,?,"South of the Fiji Islands"
ak,10593564,"Monday, November 05, 2012 13:47:02 UTC",61.7711,-150.5165,2.6,51.2,?,"25km W of Willow, Alaska"
us,2012hpas,"Monday, November 05, 2012 13:40:29 UTC",23.716,121.529,4.3,13,?,"29km SSW of Hualian, Taiwan"
us,2012hpcs,"Monday, November 05, 2012 13:28:11 UTC",44.883,-114.555,2.9,20.9,?,"49km NNW of Challis, Idaho"
us,b000dkje,"Monday, November 05, 2012 13:08:00 UTC",28.447,86.187,4.5,77.8,?,"39km NNE of Chongdui, China"
ak,10593534,"Monday, November 05, 2012 12:41:14 UTC",60.8582,-152.5297,3.9,124.7,?,"43km NNE of Redoubt Volcano, Alaska"
ak,10596316,"Monday, November 05, 2012 12:27:14 UTC",52.1295,-178.5914,2.5,207.3,?,"41km NW of Tanaga Volcano, Alaska"
us,b000dkj6,"Monday, November 05, 2012 12:21:27 UTC",13.826,-90.611,4.4,76.4,?,"15km SE of Iztapa, Guatemala"
us,b000dkil,"Monday, November 05, 2012 11:59:27 UTC",1.498,128.338,4.8,72.5,?,"44km SE of Tobelo, Indonesia"
us,b000dki8,"Monday, November 05, 2012 10:36:17 UTC",2.628,128.711,4.7,46,?,"126km NE of Tobelo, Indonesia"
us,b000dkhv,"Monday, November 05, 2012 09:38:04 UTC",-37.83,177.56,4.1,42,?,"37km NE of Opotiki, New Zealand"
pr,12310002,"Monday, November 05, 2012 09:31:36 UTC",19.2476,-64.0402,3.1,93,?,"110km NNE of Road Town, British Virgin Islands"
us,b000dkhr,"Monday, November 05, 2012 08:48:20 UTC",4.3307,125.0004,4.4,126.22,?,"129km SSW of Sarangani, Philippines"
pr,12310001,"Monday, November 05, 2012 06:10:30 UTC",17.8215,-65.1595,2.5,16,?,"44km SE of Esperanza, Puerto Rico"
us,b000dkgi,"Monday, November 05, 2012 04:30:25 UTC",37.786,143.622,5.6,13.1,?,"215km ESE of Ishinomaki, Japan"
ak,10593439,"Monday, November 05, 2012 02:45:16 UTC",62.2471,-145.6354,2.5,25.1,?,"16km NNW of Glennallen, Alaska"
us,2012hpc8,"Monday, November 05, 2012 01:23:14 UTC",50.183,179.323,3.3,29.2,?,"163km SW of Amatignak Island, Alaska"
us,b000dkfj,"Monday, November 05, 2012 00:55:39 UTC",4.684,125.144,5.1,42.7,?,"87km SSW of Sarangani, Philippines"
us,b000dkf3,"Monday, November 05, 2012 00:29:59 UTC",-0.144,125.236,5.2,40.2,?,"133km SE of Modayag, Indonesia"
us,b000dkf1,"Monday, November 05, 2012 00:24:43 UTC",-28.775,61.983,5.2,10,?,"Southwest Indian Ridge"
us,b000dker,"Sunday, November 04, 2012 23:46:38 UTC",4.6,125.076,5.3,37.2,?,"98km SSW of Sarangani, Philippines"
pr,12309004,"Sunday, November 04, 2012 23:40:17 UTC",19.5683,-64.2855,3.3,70,?,"132km NNE of Road Town, British Virgin Islands"
us,2012hncp,"Sunday, November 04, 2012 23:26:40 UTC",-3.507,99.878,4.5,10,?,"223km SSE of Muara Siberut, Indonesia"
us,2012hndp,"Sunday, November 04, 2012 23:07:32 UTC",64.544,-135.217,2.6,14.3,?,"111km NNE of Mayo, Canada"
us,2012hncn,"Sunday, November 04, 2012 23:05:46 UTC",-14.812,167.348,4.3,150.6,?,"41km NE of Port-Olry, Vanuatu"
ak,10593367,"Sunday, November 04, 2012 21:40:56 UTC",50.1616,179.3248,3.1,30.9,?,"165km SW of Amatignak Island, Alaska"
ak,10593342,"Sunday, November 04, 2012 20:43:59 UTC",59.0737,-152.6045,3.6,61.7,?,"87km SW of Homer, Alaska"
us,c000dqws,"Sunday, November 04, 2012 20:29:29 UTC",-13.523,-77.025,4,248.5,?,"85km SW of San Vicente de Canete, Peru"
us,b000dk9r,"Sunday, November 04, 2012 19:12:57 UTC",14.002,-91.294,4.5,80.8,?,"21km S of Nueva Concepcion, Guatemala"
us,b000dk9l,"Sunday, November 04, 2012 19:08:23 UTC",-20.398,-67.772,4.9,158.5,?,"88km W of Colchani, Bolivia"
us,b000dk90,"Sunday, November 04, 2012 18:27:19 UTC",52.522,-132.346,4.6,20.3,?,"167km S of Masset, Canada"
ci,15241161,"Sunday, November 04, 2012 17:32:34 UTC",33.2557,-115.9755,2.8,7.4,?,"5km SSW of Salton City, California"
pr,12309003,"Sunday, November 04, 2012 17:13:00 UTC",19.6289,-64.2857,3.4,64,?,"138km NNE of Road Town, British Virgin Islands"
nm,110412a,"Sunday, November 04, 2012 17:08:14 UTC",35.8608,-89.9397,2.6,7.9,?,"7km SSW of Blytheville, Arkansas"
us,b000dk8b,"Sunday, November 04, 2012 17:07:06 UTC",-24.365,-179.098,4.7,353.6,?,"South of the Fiji Islands"
ci,15241153,"Sunday, November 04, 2012 17:03:01 UTC",34.1697,-117.6673,3,3,?,"1km NNW of San Antonio Heights, California"
ak,10593293,"Sunday, November 04, 2012 16:43:08 UTC",60.1189,-139.4484,2.6,2.6,?,"65km NNE of Yakutat, Alaska"
us,2012hnau,"Sunday, November 04, 2012 16:28:22 UTC",5.474,125.478,4.7,203.9,?,"7km NNE of Sarangani, Philippines"
us,2012hncw,"Sunday, November 04, 2012 16:18:27 UTC",-22.013,170.365,4.3,10,?,"178km WNW of Ile Hunter, New Caledonia"
ak,10593266,"Sunday, November 04, 2012 14:45:38 UTC",60.0013,-152.9037,2.5,111.4,?,"54km S of Redoubt Volcano, Alaska"
us,2012hncv,"Sunday, November 04, 2012 14:33:05 UTC",-31.714,-71.886,4.3,20.9,?,"68km W of Illapel, Chile"
us,2012hncu,"Sunday, November 04, 2012 13:36:49 UTC",10.318,126.913,4.4,45.3,?,"97km ENE of San Isidro, Philippines"
us,2012hnct,"Sunday, November 04, 2012 13:17:11 UTC",52.454,-131.702,4,10,?,"175km S of Masset, Canada"
us,b000dk69,"Sunday, November 04, 2012 12:27:35 UTC",52.353,-132.053,4.9,10,?,"185km S of Masset, Canada"
us,b000dk67,"Sunday, November 04, 2012 12:13:03 UTC",-22.265,171.388,5,118.6,?,"69km WNW of Ile Hunter, New Caledonia"
us,2012hndj,"Sunday, November 04, 2012 11:27:34 UTC",54.173,-163.582,2.7,77.6,?,"76km S of False Pass, Alaska"
us,2012hndv,"Sunday, November 04, 2012 10:07:14 UTC",-6.92,-122.31,4.5,10,?,"South Pacific Ocean"
us,2012hndu,"Sunday, November 04, 2012 09:59:53 UTC",-9.669,-74.564,4.1,131.3,?,"134km SSE of Campoverde, Peru"
pr,12309002,"Sunday, November 04, 2012 09:53:50 UTC",19.6713,-64.3294,3.3,62,?,"142km NNE of Road Town, British Virgin Islands"
us,b000dk5a,"Sunday, November 04, 2012 09:53:08 UTC",24.479,-110.116,4.4,10,?,"39km NNE of La Paz, Mexico"
us,b000dk4r,"Sunday, November 04, 2012 09:14:49 UTC",52.331,-131.331,4,10,?,"194km SSE of Masset, Canada"
us,b000dk3n,"Sunday, November 04, 2012 07:42:15 UTC",52.741,-131.859,4.1,10,?,"142km S of Masset, Canada"
us,b000dk3f,"Sunday, November 04, 2012 06:37:36 UTC",-15.948,-71.967,5.4,122.6,?,"8km NE of Lluta, Peru"
uu,60003802,"Sunday, November 04, 2012 06:04:20 UTC",39.446,-111.8857,3.1,12.7,?,"26km WSW of Moroni, Utah"
pr,12309001,"Sunday, November 04, 2012 05:09:28 UTC",19.3495,-65.2519,3.1,46,?,"115km N of Culebra, Puerto Rico"
us,b000dk2r,"Sunday, November 04, 2012 05:07:53 UTC",52.617,-131.957,4,10,?,"156km S of Masset, Canada"
ak,10593165,"Sunday, November 04, 2012 04:50:02 UTC",59.473,-153.0597,2.5,96.7,?,"77km WSW of Anchor Point, Alaska"
us,b000dk27,"Sunday, November 04, 2012 04:16:40 UTC",-29.874,-177.736,4.7,26.1,?,"69km SSE of Raoul Island, New Zealand"
pr,12309000,"Sunday, November 04, 2012 04:16:15 UTC",19.0475,-64.4777,2.5,16,?,"71km NNE of Road Town, British Virgin Islands"
us,b000dk23,"Sunday, November 04, 2012 04:14:02 UTC",5.837,126.209,4.7,147.6,?,"58km S of Pondaguitan, Philippines"
us,2012hnae,"Sunday, November 04, 2012 02:43:50 UTC",36.366,71.251,4.1,119,?,"43km SW of Ashkasham, Afghanistan"
us,2012hndi,"Sunday, November 04, 2012 02:33:51 UTC",51.57,-178.147,2.5,13,?,"34km S of Tanaga Volcano, Alaska"
us,2012hndh,"Sunday, November 04, 2012 02:16:10 UTC",51.524,-178.109,2.6,13.2,?,"40km S of Tanaga Volcano, Alaska"
us,b000dk1j,"Sunday, November 04, 2012 01:52:12 UTC",-12.03,-75.69,4.9,102.2,?,"35km SW of Jauja, Peru"
us,2012hnbh,"Sunday, November 04, 2012 01:48:15 UTC",10.571,126.87,4.1,10,?,"106km NE of San Isidro, Philippines"
hv,60426701,"Sunday, November 04, 2012 01:33:57 UTC",19.3847,-155.2463,3.2,3.3,?,"5km S of Volcano, Hawaii"
ak,10593113,"Sunday, November 04, 2012 01:19:24 UTC",66.7446,-146.753,3,17.1,?,"68km WNW of Fort Yukon, Alaska"
us,b000dk11,"Sunday, November 04, 2012 00:16:32 UTC",-14.817,167.331,4.9,141.8,?,"39km NE of Port-Olry, Vanuatu"
uw,60484031,"Saturday, November 03, 2012 23:54:43 UTC",45.0253,-124.1512,2.9,39.7,?,"12km NW of Lincoln City, Oregon"
ak,10593087,"Saturday, November 03, 2012 23:29:43 UTC",61.3331,-146.0978,2.9,22.7,?,"26km NNE of Valdez, Alaska"
pr,12308008,"Saturday, November 03, 2012 23:24:19 UTC",18.7828,-64.3206,2.6,43,?,"51km NE of Road Town, British Virgin Islands"
us,2012hmcl,"Saturday, November 03, 2012 22:59:00 UTC",-15.382,-174.089,4.4,10,?,"72km NNW of Hihifo, Tonga"
pr,12308007,"Saturday, November 03, 2012 22:48:57 UTC",18.2441,-67.4945,3.3,139,?,"27km WSW of Stella, Puerto Rico"
us,2012hmck,"Saturday, November 03, 2012 22:06:48 UTC",-15.256,-174.024,4.4,10,?,"82km NNW of Hihifo, Tonga"
us,2012hmcj,"Saturday, November 03, 2012 21:39:48 UTC",-9.739,118.926,4,25.1,?,"15km WSW of Panenggoede, Indonesia"
us,b000djzq,"Saturday, November 03, 2012 20:49:15 UTC",-21.92,-176.311,4.8,146.6,?,"139km SW of Vaini, Tonga"
us,2012hmdb,"Saturday, November 03, 2012 20:36:12 UTC",-29.862,-176.578,4.6,44.7,?,"144km ESE of Raoul Island, New Zealand"
us,2012hmda,"Saturday, November 03, 2012 20:06:04 UTC",-27.791,-176.733,4.7,5.6,?,"199km NE of Raoul Island, New Zealand"
us,2012hmc9,"Saturday, November 03, 2012 19:49:32 UTC",53.166,-166.732,2.5,25.5,?,"79km S of Unalaska, Alaska"
us,2012hmc8,"Saturday, November 03, 2012 19:25:11 UTC",-16.661,-173.644,5,4,?,"79km S of Hihifo, Tonga"
us,b000djyg,"Saturday, November 03, 2012 19:08:53 UTC",-5.891,147.047,4.3,129.5,?,"92km N of Lae, Papua New Guinea"
us,2012hmc7,"Saturday, November 03, 2012 19:00:16 UTC",52.113,-170.521,3,40.3,?,"58km SSE of Yunaska Island, Alaska"
us,b000djy2,"Saturday, November 03, 2012 18:40:52 UTC",17.456,120.332,4.5,46.7,?,"9km SSW of Fuerte, Philippines"
pr,12308005,"Saturday, November 03, 2012 18:07:26 UTC",18.9276,-64.7618,2.9,78,?,"58km NNW of Road Town, British Virgin Islands"
us,b000djxc,"Saturday, November 03, 2012 17:49:14 UTC",52.478,-132.143,4.2,28.4,?,"171km S of Masset, Canada"
pr,12308004,"Saturday, November 03, 2012 17:32:50 UTC",19.0526,-65.4766,2.9,46,?,"79km NNE of Luquillo, Puerto Rico"
us,2012hmc6,"Saturday, November 03, 2012 17:25:57 UTC",52.574,-132.25,4,15.1,?,"160km S of Masset, Canada"
pr,12308006,"Saturday, November 03, 2012 16:43:09 UTC",19.6469,-64.3888,3,43,?,"138km N of Road Town, British Virgin Islands"
us,b000djw9,"Saturday, November 03, 2012 14:41:23 UTC",-4.916,132.855,4.6,51.8,?,"83km N of Tual, Indonesia"
nc,71874555,"Saturday, November 03, 2012 14:19:18 UTC",36.8123,-121.5437,2.7,5.8,?,"3km S of San Juan Bautista, California"
us,b000djw2,"Saturday, November 03, 2012 13:56:20 UTC",-15.531,-71.655,4.9,122.7,?,"13km NNW of Chivay, Peru"
us,b000djvs,"Saturday, November 03, 2012 12:58:12 UTC",7.047,-34.096,5.6,10,?,"Central Mid-Atlantic Ridge"
us,b000djvj,"Saturday, November 03, 2012 12:18:42 UTC",52.38,-132.751,4,9.8,?,"187km SSW of Masset, Canada"
us,b000dk0p,"Saturday, November 03, 2012 11:50:57 UTC",10.2,-67.89,3.1,5,?,"3km SSW of Guacara, Venezuela"
ak,10594987,"Saturday, November 03, 2012 11:50:41 UTC",51.501,-178.0857,2.6,12.7,?,"42km S of Tanaga Volcano, Alaska"
us,b000djv3,"Saturday, November 03, 2012 11:12:21 UTC",10.523,126.951,5.3,35,?,"111km ENE of San Isidro, Philippines"
us,b000djuh,"Saturday, November 03, 2012 09:48:24 UTC",52.611,-132.378,4,10.1,?,"157km S of Masset, Canada"
us,b000djuj,"Saturday, November 03, 2012 09:47:01 UTC",-16.473,-71.769,4.3,109.7,?,"26km WSW of Arequipa, Peru"
us,2012hmc5,"Saturday, November 03, 2012 08:40:54 UTC",38.854,93.173,4,13.5,?,"216km WNW of Da Qaidam Hu, China"
ak,10594969,"Saturday, November 03, 2012 08:14:21 UTC",51.0142,-179.5623,2.5,13.2,?,"42km SW of Amatignak Island, Alaska"
us,2012hmc3,"Saturday, November 03, 2012 08:04:28 UTC",51.557,-178.147,2.6,13,?,"36km S of Tanaga Volcano, Alaska"
ak,10592925,"Saturday, November 03, 2012 07:24:45 UTC",59.6777,-153.1858,2.6,109.5,?,"76km W of Anchor Point, Alaska"
pr,12308003,"Saturday, November 03, 2012 07:07:24 UTC",17.8122,-68.7005,3.4,99,?,"63km S of Boca de Yuma, Dominican Republic"
pr,12308001,"Saturday, November 03, 2012 06:52:30 UTC",19.1261,-64.8882,2.9,24,?,"83km NNW of Road Town, British Virgin Islands"
pr,12308002,"Saturday, November 03, 2012 05:32:21 UTC",19.4655,-66.306,3.2,63,?,"110km N of Brenas, Puerto Rico"
us,b000djsz,"Saturday, November 03, 2012 04:25:19 UTC",52.522,-132.015,4.4,23.1,?,"166km S of Masset, Canada"
us,b000djsu,"Saturday, November 03, 2012 03:58:29 UTC",-6.331,127.96,4.7,360.3,?,"288km S of Amahusu, Indonesia"
us,2012hmc1,"Saturday, November 03, 2012 03:56:38 UTC",10.498,-63.136,3.4,3,?,"4km SSE of El Pilar, Venezuela"
pr,12308000,"Saturday, November 03, 2012 03:28:05 UTC",19.1084,-64.9465,3,17,?,"84km N of Charlotte Amalie, U.S. Virgin Islands"
us,b000djsb,"Saturday, November 03, 2012 02:10:09 UTC",-3.7,100.751,4.6,37.7,?,"168km W of Bengkulu, Indonesia"
us,b000djsa,"Saturday, November 03, 2012 02:08:25 UTC",-5.546,142.026,4.5,43.7,?,"103km NE of Kiunga, Papua New Guinea"
nc,71874190,"Saturday, November 03, 2012 00:47:41 UTC",41.7938,-126.224,3.1,24.1,?,"163km W of Brookings, Oregon"
pr,12307005,"Friday, November 02, 2012 23:49:26 UTC",19.0816,-66.0569,3,48,?,"68km N of San Juan, Puerto Rico"
us,b000djra,"Friday, November 02, 2012 23:42:36 UTC",-34.848,-71.789,4.3,59.9,?,"45km WSW of Santa Cruz, Chile"
us,2012hlcr,"Friday, November 02, 2012 23:04:10 UTC",29.455,131.475,4.2,15.7,?,"148km SSE of Nishinoomote, Japan"
us,b000djqk,"Friday, November 02, 2012 22:34:21 UTC",37.684,141.542,4.8,46.1,?,"52km ENE of Namie, Japan"
us,2012hlcn,"Friday, November 02, 2012 22:13:23 UTC",9.177,126.233,4.2,52.2,?,"6km E of Mabahin, Philippines"
pr,12307004,"Friday, November 02, 2012 22:01:11 UTC",18.6678,-66.2733,2.5,19,?,"23km N of Dorado, Puerto Rico"
us,b000djpa,"Friday, November 02, 2012 21:31:48 UTC",24.893,95.088,4.5,106.1,?,"104km SE of Phek, India"
us,b000djng,"Friday, November 02, 2012 20:39:01 UTC",10.6,122.887,4.5,105.6,?,"3km NNW of Taloc, Philippines"
nc,71066039,"Friday, November 02, 2012 20:23:49 UTC",38.8067,-122.7908,2.7,2,?,"6km WSW of Cobb, California"
nc,71874075,"Friday, November 02, 2012 20:23:42 UTC",38.8082,-122.792,3,2.3,?,"6km WSW of Cobb, California"
ci,15240393,"Friday, November 02, 2012 20:03:38 UTC",32.6025,-115.7065,2.7,10,?,"12km W of Progreso, Mexico"
us,b000djkp,"Friday, November 02, 2012 20:02:25 UTC",15.64,146.864,4.9,59.6,?,"128km ENE of Saipan, Northern Mariana Islands"
us,2012hldg,"Friday, November 02, 2012 19:42:28 UTC",60.167,-153.207,3.4,154.3,?,"43km SW of Redoubt Volcano, Alaska"
us,2012hldf,"Friday, November 02, 2012 18:58:42 UTC",-60.843,-53.751,4.2,38.7,?,"South Shetland Islands"
us,b000djgv,"Friday, November 02, 2012 18:17:32 UTC",9.224,126.202,6.1,38,?,"3km ENE of Tigao, Philippines"
ak,10592342,"Friday, November 02, 2012 18:14:51 UTC",60.1996,-152.2025,2.5,63.7,?,"43km SE of Redoubt Volcano, Alaska"
pr,12307003,"Friday, November 02, 2012 17:58:22 UTC",18.5776,-65.3817,2.5,91,?,"31km NNW of Culebra, Puerto Rico"
us,2012hlde,"Friday, November 02, 2012 17:57:09 UTC",-4.731,153.392,4.2,75.9,?,"49km SE of Taron, PNG"
pr,12307002,"Friday, November 02, 2012 14:31:45 UTC",18.6173,-66.8506,3.2,11,?,"14km N of Hatillo, Puerto Rico"
hv,60425961,"Friday, November 02, 2012 14:17:35 UTC",19.3022,-155.222,3.8,9.9,?,"14km S of Volcano, Hawaii"
us,b000dj9g,"Friday, November 02, 2012 14:02:48 UTC",4.723,125.804,4.9,182.5,?,"84km SSE of Sarangani, Philippines"
hv,60425951,"Friday, November 02, 2012 13:42:18 UTC",20.0175,-155.1798,2.7,8,?,"21km NNW of Pepeekeo, Hawaii"
us,b000dj8a,"Friday, November 02, 2012 11:38:57 UTC",-4.3,153.671,4.6,107.5,?,"73km ENE of Taron, PNG"
ak,10592262,"Friday, November 02, 2012 10:25:09 UTC",61.2369,-152.4825,2.5,0,?,"84km N of Redoubt Volcano, Alaska"
us,b000dj7w,"Friday, November 02, 2012 10:19:38 UTC",-7.343,127.929,4.7,35.2,?,"292km ENE of Dili, East Timor"
ak,10592246,"Friday, November 02, 2012 09:38:33 UTC",59.9159,-151.6478,2.8,46.8,?,"18km NNE of Anchor Point, Alaska"
us,b000dj6y,"Friday, November 02, 2012 09:07:26 UTC",-21.267,-70.509,4.4,51.1,?,"96km NNW of Tocopilla, Chile"
ak,10592230,"Friday, November 02, 2012 09:01:34 UTC",61.3716,-146.832,2.5,13,?,"37km NW of Valdez, Alaska"
us,b000dj6k,"Friday, November 02, 2012 08:57:09 UTC",14.066,-92.187,4.4,35,?,"39km SW of Champerico, Guatemala"
us,b000dj65,"Friday, November 02, 2012 08:37:10 UTC",52.215,-132.219,4,10,?,"200km S of Masset, Canada"
us,b000dj5k,"Friday, November 02, 2012 08:25:20 UTC",17.198,-94.54,4.1,114.4,?,"56km E of Palomares, Mexico"
us,b000dj5e,"Friday, November 02, 2012 08:19:59 UTC",52.368,-132.117,4.5,10,?,"183km S of Masset, Canada"
